RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
004100-24CP,6,2024 Apr 16 12:00:00 AM,2024 May 15 12:00:00 AM,Completed,Under Investigation,3647 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004100-24CP,True,True,True,no water|leak|mold,pota,tenant rights
004140-24CP,6,2024 Apr 18 12:00:00 AM,,,Under Investigation,5570 CANFIELD PL N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004140-24CP,True,False,False,sewage|leak,,
004246-24CP,6,2024 Apr 20 12:00:00 AM,,,Under Investigation,7739 15th AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004246-24CP,True,False,True,sewer backup|flooding|garbage,,rrio
004457-24CP,6,2024 Apr 24 12:00:00 AM,,,Under Investigation,1742 NW 62ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004457-24CP,False,True,False,,trao,
004543-24CP,6,2024 Apr 26 12:00:00 AM,,,Closed,7521 2ND AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004543-24CP,True,False,False,broken window,,
004617-24CP,6,2024 May 01 12:00:00 AM,,,Completed,7352 21ST AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004617-24CP,False,False,True,,,without proper notice
004676-24CP,6,2024 May 02 12:00:00 AM,,,Under Investigation,320 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004676-24CP,True,False,False,leak|leaks,,
004761-24CP,6,2024 May 06 12:00:00 AM,,,Completed,6723 3RD AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004761-24CP,True,False,False,mold|black mold,,
004900-24CP,6,2024 May 09 12:00:00 AM,,,Under Investigation,4500 6TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004900-24CP,True,False,False,mold,,
004906-24CP,6,2024 May 09 12:00:00 AM,,,Under Investigation,5227 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004906-24CP,False,True,False,,retaliat,
005152-24CP,6,2024 May 09 12:00:00 AM,,,Closed,3202 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005152-24CP,False,False,True,,,security deposit
005154-24CP,6,2024 May 15 12:00:00 AM,,,Completed,2651 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005154-24CP,False,True,False,,locked out,
005259-24CP,6,2024 May 19 12:00:00 AM,,,Under Investigation,2616 A NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005259-24CP,True,False,False,unsafe,,
005298-24CP,6,2024 May 20 12:00:00 AM,,,Completed,6111 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005298-24CP,False,True,False,,trao,
005494-24CP,6,2024 May 24 12:00:00 AM,,,Under Investigation,7439 CORLISS AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005494-24CP,True,False,False,leak,,
005815-24CP,6,2024 Jun 03 12:00:00 AM,,,Under Investigation,5433 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005815-24CP,False,False,True,,,eviction notice
005897-24CP,6,2024 Jun 05 12:00:00 AM,,,Under Investigation,6900 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005897-24CP,False,False,True,,,tenant rights
005919-24CP,6,2024 Jun 04 12:00:00 AM,,,Closed,4504 DAYTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005919-24CP,False,False,True,,,tenant rights
005933-24CP,6,2024 Jun 05 12:00:00 AM,,,Closed,1701 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005933-24CP,False,False,True,,,rent increase|raised my rent
006247-24CP,6,2024 Jun 12 12:00:00 AM,,,Under Investigation,6900 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006247-24CP,True,True,True,no hot water,pota,tenant rights
006492-24CP,6,2024 Jun 18 12:00:00 AM,,,Completed,331 N 78TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006492-24CP,False,True,False,,harass,
007014-24CP,6,2024 Jun 28 12:00:00 AM,,,Under Investigation,320 N 85TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007014-24CP,False,False,True,,,tenant rights
007131-24CP,6,2024 Jul 02 12:00:00 AM,,,Completed,4201 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007131-24CP,True,True,False,asbestos,forced to move,
007475-24CP,6,2024 Jul 11 12:00:00 AM,,,Closed,1407 NW 54TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007475-24CP,True,False,False,infestation|rodent,,
007551-24CP,6,2024 Jul 15 12:00:00 AM,,,Completed,8551 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007551-24CP,False,False,True,,,rent increase
007749-24CP,6,2024 Jul 18 12:00:00 AM,,,Closed,331 N 78TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007749-24CP,False,False,True,,,rrio
007936-24CP,6,2024 Jul 18 12:00:00 AM,,,Completed,546 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007936-24CP,False,False,True,,,rent increase
008399-24CP,6,2024 Aug 02 12:00:00 AM,2024 Oct 02 12:00:00 AM,Completed,Completed,2035 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008399-24CP,True,False,False,rats,,
008547-24CP,6,2024 Aug 07 12:00:00 AM,,,Completed,3806 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008547-24CP,False,False,True,,,rent increase
008548-24CP,6,2024 Aug 07 12:00:00 AM,,,Completed,1433 NW 64TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008548-24CP,False,False,True,,,rent increase
008603-24CP,6,2024 Aug 07 12:00:00 AM,,,Under Investigation,505 NE 70TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008603-24CP,False,True,False,,locked out,
008638-24CP,6,2024 Aug 07 12:00:00 AM,,,Closed,6900 EAST GREEN LAKE WAY N,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008638-24CP,False,False,True,,,tenant rights
009377-24CP,6,2024 Aug 23 12:00:00 AM,,,Closed,8327 JONES AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009377-24CP,True,False,False,rats|asbestos,,
009412-24CP,6,2024 Aug 23 12:00:00 AM,,,Under Investigation,7522 24TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009412-24CP,False,False,True,,,security deposit
009894-24CP,6,2024 Sep 05 12:00:00 AM,,,Completed,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009894-24CP,False,False,True,,,rent increase
010068-24CP,6,2024 Sep 10 12:00:00 AM,,,Under Investigation,1702 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010068-24CP,False,False,True,,,tenant rights
010088-24CP,6,2024 Sep 10 12:00:00 AM,,,Completed,4312 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010088-24CP,False,False,True,,,tenant rights
010435-24CP,6,2024 Sep 16 12:00:00 AM,,,Completed,4313 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010435-24CP,False,True,False,,tenant relocation,
010577-24CP,6,2024 Sep 20 12:00:00 AM,,,Closed,7750 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010577-24CP,True,False,False,leak|uninhabitable,,
010977-24CP,6,2024 Sep 27 12:00:00 AM,,,Under Investigation,5621 22ND AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010977-24CP,False,False,True,,,tenant rights
010997-24CP,6,2024 Sep 30 12:00:00 AM,,,Completed,2626 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010997-24CP,False,False,True,,,rent increase
011246-24CP,6,2024 Oct 03 12:00:00 AM,,,Under Investigation,3711 27TH PL W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011246-24CP,False,False,True,,,security deposit
012162-24CP,6,2024 Oct 25 12:00:00 AM,,,Closed,4313 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012162-24CP,False,True,False,,trao,
012496-24CP,6,2024 Nov 05 12:00:00 AM,,,Closed,2003 NW 57TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012496-24CP,False,False,True,,,rent increase
012875-24CP,6,2024 Nov 14 12:00:00 AM,,,Closed,1701 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012875-24CP,False,False,True,,,tenant rights
012931-24CP,6,2024 Nov 15 12:00:00 AM,,,Completed,8721 18TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012931-24CP,False,True,False,,relocation assistance,
013658-24CP,6,2024 Dec 06 12:00:00 AM,,,Under Investigation,6023 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013658-24CP,True,False,False,leak,,
013705-24CP,6,2024 Dec 09 12:00:00 AM,,,Under Investigation,2021 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013705-24CP,False,False,True,,,without proper notice
013743-24CP,6,2024 Dec 10 12:00:00 AM,,,Completed,6721 24TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013743-24CP,True,False,False,mold,,
014061-24CP,6,2024 Dec 18 12:00:00 AM,,,Completed,2630 D NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014061-24CP,False,False,True,,,tenant rights
014333-24CP,6,2024 Dec 27 12:00:00 AM,,,Completed,801 NW 54TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014333-24CP,False,True,False,,locked out,
000355-25CP,6,2025 Jan 08 12:00:00 AM,,,Under Investigation,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000355-25CP,False,False,True,,,tenant rights
000418-25CP,6,2025 Jan 09 12:00:00 AM,,,Completed,546 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000418-25CP,False,False,True,,,entered without notice
000631-25CP,6,2025 Jan 14 12:00:00 AM,,,Completed,7711 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000631-25CP,False,True,False,,pota,
001033-25CP,6,2025 Jan 24 12:00:00 AM,,,Completed,6341 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001033-25CP,True,False,False,unsafe|unsanitary,,
001040-25CP,6,2025 Jan 24 12:00:00 AM,,,Completed,6341 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001040-25CP,True,False,False,hazard|fire hazard,,
001387-25CP,6,2025 Feb 03 12:00:00 AM,,,Completed,6039 5TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001387-25CP,False,False,True,,,tenant rights
002229-25CP,6,2025 Feb 27 12:00:00 AM,,,Completed,460 NE MAPLE LEAF PL,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002229-25CP,False,True,False,,trao,
002374-25CP,6,2025 Mar 04 12:00:00 AM,,,Completed,5906 28TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002374-25CP,False,False,True,,,rent increase
002406-25CP,6,2025 Mar 04 12:00:00 AM,,,Completed,412 N 67TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002406-25CP,False,False,True,,,security deposit
002770-25CP,6,2025 Mar 12 12:00:00 AM,,,Under Investigation,2418 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002770-25CP,False,False,True,,,tenant rights
003083-25CP,6,2025 Mar 20 12:00:00 AM,,,Completed,4051 GILMAN AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003083-25CP,True,False,False,asbestos,,
1060544-VI,6,2025 Mar 21 12:00:00 AM,,,Initiated,5906 28TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1060544-VI,False,False,True,,,rent increase
003222-25CP,6,2025 Mar 24 12:00:00 AM,,,Completed,949 N 80TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003222-25CP,False,False,True,,,entered without notice
003725-25CP,6,2025 Apr 03 12:00:00 AM,,,Completed,7319 WOODLAWN AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003725-25CP,True,False,True,uninhabitable,,tenant rights
004149-25CP,6,2025 Apr 11 12:00:00 AM,,,Completed,2652 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004149-25CP,False,True,False,,threaten|retaliat,
004374-25CP,6,2025 Apr 15 12:00:00 AM,,,Completed,1501 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004374-25CP,False,False,True,,,tenant rights
004496-25CP,6,2025 Apr 18 12:00:00 AM,,,Completed,708 N 35TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004496-25CP,True,False,False,structural,,
004638-25CP,6,2025 Apr 22 12:00:00 AM,,,Completed,828 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004638-25CP,False,True,False,,forced to move,
004788-25CP,6,2025 Apr 25 12:00:00 AM,,,Under Investigation,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004788-25CP,False,False,True,,,tenant rights
004889-25CP,6,2025 Apr 28 12:00:00 AM,,,Completed,4052 BURTON PL W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004889-25CP,False,True,False,,trao,
005287-25CP,6,2025 May 06 12:00:00 AM,,,Under Investigation,2626 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005287-25CP,False,False,True,,,security deposit|deposit not returned
005397-25CP,6,2025 May 08 12:00:00 AM,,,Completed,6530 24TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005397-25CP,False,False,True,,,utility billing
005526-25CP,6,2025 May 12 12:00:00 AM,,,Completed,8011 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005526-25CP,False,False,True,,,rental registration|rrio
005719-25CP,6,2025 May 16 12:00:00 AM,,,Under Investigation,7300 5TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005719-25CP,True,False,False,sewage|flooded,,
006448-25CP,6,2025 Jun 02 12:00:00 AM,,,Completed,7619 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006448-25CP,False,True,True,,harass|threaten,tenant rights
006748-25CP,6,2025 Jun 02 12:00:00 AM,,,Completed,1545 NW MARKET ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006748-25CP,False,True,True,,pota,rent increase
006823-25CP,6,2025 Jun 09 12:00:00 AM,,,Completed,7013 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006823-25CP,False,True,True,,retaliat,without proper notice
006932-25CP,6,2025 Jun 10 12:00:00 AM,,,Open Duplicate,7619 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006932-25CP,False,True,False,,threaten,
007755-25CP,6,2025 Jun 25 12:00:00 AM,,,Closed,4309 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007755-25CP,False,True,False,,threaten,
007789-25CP,6,2025 Jun 25 12:00:00 AM,,,Under Investigation,3402 37TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007789-25CP,False,False,True,,,tenant rights
008370-25CP,6,2025 Jul 08 12:00:00 AM,,,Under Investigation,8011 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008370-25CP,False,False,True,,,rental registration|rrio
010016-25CP,6,2025 Jul 28 12:00:00 AM,,,Under Investigation,5711 24TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010016-25CP,False,True,False,,harass,
010609-25CP,6,2025 Aug 14 12:00:00 AM,,,Closed,720 N 80TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010609-25CP,False,False,True,,,just cause
010939-25CP,6,2025 Aug 22 12:00:00 AM,,,Under Investigation,326 NE 50TH ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010939-25CP,False,False,True,,,rent increase
011263-25CP,6,2025 Sep 02 12:00:00 AM,,,Under Investigation,6313 22ND AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011263-25CP,False,False,True,,,vacate notice
011603-25CP,6,2025 Sep 10 12:00:00 AM,,,Completed,2652 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011603-25CP,False,False,True,,,tenant rights
011717-25CP,6,2025 Sep 11 12:00:00 AM,,,Under Investigation,8500 32ND AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011717-25CP,True,False,True,leak|hazard,,security deposit
011870-25CP,6,2025 Sep 16 12:00:00 AM,,,Under Investigation,4315 31ST AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011870-25CP,False,False,True,,,rent increase
011883-25CP,6,2025 Sep 15 12:00:00 AM,,,Closed,1524 NW 52ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011883-25CP,False,False,True,,,tenant rights
012637-25CP,6,2025 Oct 06 12:00:00 AM,,,Under Investigation,6255 PALATINE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012637-25CP,False,False,True,,,eviction notice
013498-25CP,6,2025 Oct 23 12:00:00 AM,,,Completed,2233 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013498-25CP,True,False,False,flooding,,
013730-25CP,6,2025 Oct 28 12:00:00 AM,,,Under Investigation,3123 NW 87TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013730-25CP,False,False,True,,,security deposit
013745-25CP,6,2025 Oct 24 12:00:00 AM,,,Under Investigation,6311 22ND AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013745-25CP,False,False,True,,,notice to vacate|just cause
014082-25CP,6,2025 Nov 05 12:00:00 AM,,,Under Investigation,8310 31ST AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014082-25CP,True,False,False,leak|water damage,,
014289-25CP,6,2025 Nov 10 12:00:00 AM,,,Completed,5555 14TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014289-25CP,False,True,False,,trao,
014465-25CP,6,2025 Nov 13 12:00:00 AM,,,Under Investigation,5615 24TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014465-25CP,False,False,True,,,just cause|just cause eviction
014789-25CP,6,2025 Nov 20 12:00:00 AM,,,Under Investigation,5206 BALLARD AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014789-25CP,True,False,False,no heat,,
014919-25CP,6,2025 Nov 24 12:00:00 AM,,,Under Investigation,643 B NW 85TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014919-25CP,False,False,True,,,security deposit
015203-25CP,6,2025 Dec 03 12:00:00 AM,,,Under Investigation,2427 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=015203-25CP,True,False,True,no heat,,tenant rights
