RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
1039974-TR,7,2017 Apr 17 12:00:00 AM,2017 Jul 26 12:00:00 AM,Vacant,Completed,507 GALER ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1039974-TR,False,True,False,,tenant relocation,
1040021-TR,7,2017 Apr 24 12:00:00 AM,,,Completed,1108 9TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040021-TR,False,True,False,,tenant relocation,
1040081-VI,7,2017 May 02 12:00:00 AM,,,Completed,419 2ND AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040081-VI,True,False,False,unsafe,,
1040118-TR,7,2017 May 08 12:00:00 AM,2017 Jul 26 12:00:00 AM,Vacant,Completed,1713 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040118-TR,False,True,False,,tenant relocation,
1040319-VI,7,2017 Jun 06 12:00:00 AM,2017 Aug 18 12:00:00 AM,Compliance Achieved,Completed,3250 15TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040319-VI,True,False,False,leak|leaks|mold,,
1040711-TR,7,2017 Jul 18 12:00:00 AM,2017 Oct 24 12:00:00 AM,Vacant,Completed,909 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040711-TR,False,True,False,,tenant relocation,
1040714-VI,7,2017 Jul 18 12:00:00 AM,2017 Oct 19 12:00:00 AM,Compliance Achieved,Completed,80 STEWART ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040714-VI,True,False,False,bed bug|pest control,,
1040780-TR,7,2017 Jul 24 12:00:00 AM,,,Completed,3050 14TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040780-TR,False,True,False,,tenant relocation,
1040918-TR,7,2017 Aug 08 12:00:00 AM,,,Completed,301 LEE ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040918-TR,False,True,False,,tenant relocation,
1040960-TR,7,2017 Aug 15 12:00:00 AM,,,Completed,224 PONTIUS AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1040960-TR,False,True,False,,tenant relocation,
1041053-VI,7,2017 Aug 25 12:00:00 AM,2018 Jan 16 12:00:00 AM,Compliance Achieved,Completed,823 MADISON ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041053-VI,True,False,False,infestation|rodent|mice,,
1041074-VI,7,2017 Aug 28 12:00:00 AM,2017 Dec 01 12:00:00 AM,Compliance Achieved,Completed,1526 3RD AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041074-VI,True,False,False,bed bug,,
1041080-TR,7,2017 Aug 28 12:00:00 AM,,,Completed,1302 W NEWTON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041080-TR,False,True,False,,tenant relocation,
1041128-TR,7,2017 Aug 30 12:00:00 AM,,,Completed,1017 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041128-TR,False,True,False,,tenant relocation,
1041223-VI,7,2017 Sep 11 12:00:00 AM,2017 Nov 03 12:00:00 AM,Compliance Achieved,Completed,310 LYNN ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041223-VI,True,False,False,mold,,
1041301-TR,7,2017 Sep 18 12:00:00 AM,,,Initiated,526 YALE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041301-TR,False,True,False,,tenant relocation|relocation assistance,
1041469-TR,7,2017 Oct 03 12:00:00 AM,,,Completed,1115 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041469-TR,False,True,False,,tenant relocation,
1041542-VI,7,2017 Oct 10 12:00:00 AM,2018 Jan 10 12:00:00 AM,Compliance Achieved,Completed,2626 1ST AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041542-VI,True,False,False,leak|leaking|mold,,
1041619-TR,7,2017 Oct 18 12:00:00 AM,,,Completed,3640 13TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041619-TR,False,True,False,,tenant relocation,
1041763-VI,7,2017 Nov 01 12:00:00 AM,2018 Feb 20 12:00:00 AM,Compliance Achieved,Completed,408 RAYE ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041763-VI,True,False,False,infestation,,
1041787-VI,7,2017 Nov 03 12:00:00 AM,2017 Dec 20 12:00:00 AM,Compliance Achieved,Completed,2008 WESTLAKE AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041787-VI,True,False,False,bedbug,,
1041819-TR,7,2017 Nov 09 12:00:00 AM,2018 Mar 07 12:00:00 AM,Vacant,Completed,1235 TAYLOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041819-TR,False,True,False,,tenant relocation,
1041933-TR,7,2017 Dec 01 12:00:00 AM,,,Completed,511 HOWE ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1041933-TR,False,True,False,,tenant relocation,
1042034-TR,7,2017 Dec 18 12:00:00 AM,2018 May 24 12:00:00 AM,Vacant,Completed,2101 7TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042034-TR,False,True,False,,tenant relocation,
003983-18CP,7,2018 May 04 12:00:00 AM,2018 Aug 07 12:00:00 AM,No Access/Unable to Observe,Completed,1910 9TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003983-18CP,True,False,False,infestation|rodent,,
1044257-TR,7,2018 May 21 12:00:00 AM,,,Issued,1627 10TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044257-TR,False,True,False,,tenant relocation,
004641-18CP,7,2018 May 23 12:00:00 AM,,,Completed,2401 4TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004641-18CP,True,False,False,unsafe,,
1044339-TR,7,2018 Jun 05 12:00:00 AM,,,Completed,1502 5th AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044339-TR,False,True,False,,tenant relocation,
005181-18CP,7,2018 Jun 06 12:00:00 AM,,,Completed,1118 5TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005181-18CP,True,False,False,infestation,,
005390-18CP,7,2018 Jun 12 12:00:00 AM,,,Completed,700 5TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005390-18CP,False,False,True,,,notice to vacate
005413-18CP,7,2018 Jun 13 12:00:00 AM,2018 Aug 07 12:00:00 AM,No Access/Unable to Observe,Completed,415 W ROY ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005413-18CP,True,False,False,mold,,
006280-18CP,7,2018 Jul 09 12:00:00 AM,2018 Aug 07 12:00:00 AM,No Access/Unable to Observe,Completed,2703 W Dravus ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006280-18CP,True,False,False,sewage,,
006689-18CP,7,2018 Jul 18 12:00:00 AM,2018 Aug 07 12:00:00 AM,No Access/Unable to Observe,Completed,2703 W Dravus ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006689-18CP,True,False,False,sewage,,
006742-18CP,7,2018 Jul 19 12:00:00 AM,2018 Oct 02 12:00:00 AM,No Access/Unable to Observe,Completed,2215 W Armour ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006742-18CP,True,False,False,flooded|fumes,,
1044641-TR,7,2018 Jul 23 12:00:00 AM,,,Completed,914 W EMERSON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044641-TR,False,True,False,,tenant relocation,
006871-18CP,7,2018 Jul 24 12:00:00 AM,2018 Sep 04 12:00:00 AM,Completed,Completed,610 W Highland DR,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006871-18CP,True,False,False,sewage|water damage|flooding|mold,,
007062-18CP,7,2018 Jul 27 12:00:00 AM,2018 Aug 28 12:00:00 AM,Completed,Completed,706 UNION ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007062-18CP,True,False,False,hazard,,
007135-18CP,7,2018 Jul 29 12:00:00 AM,,,Closed,2344 W NEWTON ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007135-18CP,True,False,False,mold|black mold,,
007186-18CP,7,2018 Jul 30 12:00:00 AM,,,Closed,221 MINOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007186-18CP,True,False,False,garbage,,
007188-18CP,7,2018 Jul 31 12:00:00 AM,,,Completed,221 MINOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007188-18CP,True,False,False,garbage,,
007286-18CP,7,2018 Aug 01 12:00:00 AM,,,Completed,1420 4TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007286-18CP,False,False,True,,,rent increase
1044820-TR,7,2018 Aug 17 12:00:00 AM,,,Issued,2314 THORNDYKE AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044820-TR,False,True,False,,tenant relocation,
007930-18CP,7,2018 Aug 19 12:00:00 AM,,,Completed,315 SENECA ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007930-18CP,True,False,False,hazard,,
1044852-TR,7,2018 Aug 23 12:00:00 AM,,,Completed,2411 W BOSTON ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044852-TR,False,True,False,,tenant relocation,
008194-18CP,7,2018 Aug 27 12:00:00 AM,2018 Sep 06 12:00:00 AM,Completed,Completed,304 BELL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008194-18CP,True,False,False,leak,,
008477-18CP,7,2018 Sep 05 12:00:00 AM,,,Closed,111 CEDAR ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008477-18CP,True,False,False,roaches,,
1044992-TR,7,2018 Sep 13 12:00:00 AM,,,Completed,522 valley ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044992-TR,False,True,False,,tenant relocation,
009538-18CP,7,2018 Oct 09 12:00:00 AM,,,Completed,515 HOWE ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009538-18CP,False,True,False,,trao,
1045241-TR,7,2018 Oct 16 12:00:00 AM,,,Completed,2206 11TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045241-TR,False,True,False,,tenant relocation,
1045256-TR,7,2018 Oct 18 12:00:00 AM,,,Completed,708 MCGRAW ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045256-TR,False,True,False,,tenant relocation,
1045283-TR,7,2018 Oct 22 12:00:00 AM,,,Completed,2400 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045283-TR,False,True,False,,tenant relocation,
009929-18CP,7,2018 Oct 23 12:00:00 AM,2018 Oct 30 12:00:00 AM,Completed,Closed,3402 22nd AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009929-18CP,True,False,False,mold,,
009969-18CP,7,2018 Oct 24 12:00:00 AM,2018 Nov 06 12:00:00 AM,No Access/Unable to Observe,Completed,1004 W NICKERSON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009969-18CP,True,False,False,mold|black mold,,
010044-18CP,7,2018 Oct 26 12:00:00 AM,2018 Nov 01 12:00:00 AM,No Access/Unable to Observe,Completed,119 W Roy ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010044-18CP,True,False,False,bed bug,,
1045335-VI,7,2018 Oct 30 12:00:00 AM,2019 Jan 25 12:00:00 AM,Compliance Achieved,Completed,3402 22nd AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045335-VI,True,False,False,mold,,
1045359-TR,7,2018 Nov 01 12:00:00 AM,,,Completed,1405 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045359-TR,False,True,False,,tenant relocation,
010388-18CP,7,2018 Nov 11 12:00:00 AM,,,Completed,3047 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010388-18CP,True,False,False,hazard,,
1045421-TR,7,2018 Nov 13 12:00:00 AM,,,Completed,2001 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045421-TR,False,True,False,,tenant relocation,
1045565-TR,7,2018 Dec 07 12:00:00 AM,2019 Mar 28 12:00:00 AM,Vacant,Completed,128 W Florentia ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045565-TR,False,True,False,,trao,
010967-18CP,7,2018 Dec 08 12:00:00 AM,,,Completed,1317 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010967-18CP,True,False,False,mold,,
011080-18CP,7,2018 Dec 13 12:00:00 AM,,,Closed,1107 Virginia ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011080-18CP,True,False,False,no heat,,
011118-18CP,7,2018 Dec 14 12:00:00 AM,2019 Jan 09 12:00:00 AM,Completed,Completed,3451 14th AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011118-18CP,True,False,False,no ventilation,,
011134-18CP,7,2018 Dec 15 12:00:00 AM,,,Closed,1317 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011134-18CP,True,False,False,mold,,
011187-18CP,7,2018 Dec 18 12:00:00 AM,,,Closed,1317 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011187-18CP,True,False,False,mold,,
011189-18CP,7,2018 Dec 18 12:00:00 AM,2019 Jan 03 12:00:00 AM,Completed,Completed,1317 6th AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011189-18CP,True,False,False,leak|mold,,
1045651-TR,7,2018 Dec 26 12:00:00 AM,,,Initiated,3418 15th AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045651-TR,False,True,False,,trao,
011409-18CP,7,2018 Dec 27 12:00:00 AM,2019 Jan 04 12:00:00 AM,Completed,Completed,3047 24th AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011409-18CP,True,False,False,leak|leaking|mold,,
001062-18CP,7,2018 Jan 04 12:00:00 AM,2018 Jan 30 12:00:00 AM,Completed,Completed,104 PINE ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001062-18CP,True,False,False,infestation|cockroach|bedbug|garbage,,
001077-18CP,7,2018 Jan 05 12:00:00 AM,2018 Jan 19 12:00:00 AM,Completed,Completed,1624 BOREN AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001077-18CP,True,False,False,mold|moisture,,
001290-18CP,7,2018 Jan 17 12:00:00 AM,2018 Feb 21 12:00:00 AM,Completed,Completed,1820 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001290-18CP,True,False,False,mold,,
001311-18CP,7,2018 Jan 17 12:00:00 AM,2018 Jan 30 12:00:00 AM,Completed,Completed,225 CEDAR ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001311-18CP,True,False,False,water damage|life safety,,
001361-18CP,7,2018 Jan 18 12:00:00 AM,2018 Feb 20 12:00:00 AM,Completed,Completed,1717 5TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001361-18CP,True,False,False,life safety,,
001435-18CP,7,2018 Jan 23 12:00:00 AM,2018 Feb 15 12:00:00 AM,No Access/Unable to Observe,Closed,1902 2ND AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001435-18CP,True,False,False,bed bug,,
001459-18CP,7,2018 Jan 24 12:00:00 AM,2018 Apr 25 12:00:00 AM,Completed,Completed,1105 5TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001459-18CP,True,False,False,leak|mold,,
001493-18CP,7,2018 Jan 25 12:00:00 AM,2018 Mar 01 12:00:00 AM,Completed,Completed,3535 27TH PL W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001493-18CP,True,False,False,mold,,
001539-18CP,7,2018 Jan 29 12:00:00 AM,2018 Mar 21 12:00:00 AM,Completed,Completed,3421 14TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001539-18CP,True,False,False,leak|leaks|water damage|roof leak|mold|exposed wiring,,
001669-18CP,7,2018 Feb 05 12:00:00 AM,2018 Apr 25 12:00:00 AM,Completed,Completed,2703 W DRAVUS ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001669-18CP,True,False,False,infestation|rodent,,
001741-18CP,7,2018 Feb 07 12:00:00 AM,2018 Feb 16 12:00:00 AM,Completed,Completed,813 5TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001741-18CP,True,False,False,leak|leaks|water damage|mold,,
001793-18CP,7,2018 Feb 08 12:00:00 AM,2018 Mar 22 12:00:00 AM,Completed,Completed,1961 THORNDYKE AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001793-18CP,True,False,False,mold,,
001822-18CP,7,2018 Feb 08 12:00:00 AM,,,Completed,2 SMITH ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001822-18CP,True,False,False,mold,,
001826-18CP,7,2018 Feb 08 12:00:00 AM,2018 Apr 25 12:00:00 AM,Completed,Closed,3811 14TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001826-18CP,True,False,False,no hot water,,
001909-18CP,7,2018 Feb 12 12:00:00 AM,,,Completed,3016 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001909-18CP,True,False,False,garbage,,
001945-18CP,7,2018 Feb 13 12:00:00 AM,2018 Mar 21 12:00:00 AM,Completed,Completed,2931 10TH PL W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001945-18CP,True,False,False,leak|leaking|leaks,,
002062-18CP,7,2018 Feb 15 12:00:00 AM,2018 Feb 23 12:00:00 AM,Completed,Completed,1102 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002062-18CP,True,False,False,bed bug,,
002072-18CP,7,2018 Feb 16 12:00:00 AM,,,Closed,420 WALL ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002072-18CP,True,False,False,bed bug,,
002347-18CP,7,2018 Mar 01 12:00:00 AM,2018 Mar 19 12:00:00 AM,Completed,Completed,335 W OLYMPIC PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002347-18CP,True,True,True,mold,pota,rent increase
002487-18CP,7,2018 Mar 06 12:00:00 AM,2018 Mar 26 12:00:00 AM,Completed,Closed,823 MADISON ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002487-18CP,True,False,False,sewage|raw sewage|leak|water damage,,
002578-18CP,7,2018 Mar 08 12:00:00 AM,,,Closed,1102 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002578-18CP,True,False,False,no heat,,
002688-18CP,7,2018 Mar 13 12:00:00 AM,,,Completed,2321 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002688-18CP,False,True,False,,pota,
002738-18CP,7,2018 Mar 14 12:00:00 AM,,,Completed,823 MADISON ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002738-18CP,True,False,False,roaches,,
003050-18CP,7,2018 Mar 27 12:00:00 AM,2018 Apr 24 12:00:00 AM,Completed,Completed,1118 5TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003050-18CP,True,False,False,bed bug|pest control,,
003115-18CP,7,2018 Mar 30 12:00:00 AM,,,Completed,2024 3RD AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003115-18CP,True,False,False,infestation|bed bug,,
003121-18CP,7,2018 Mar 30 12:00:00 AM,2018 Apr 04 12:00:00 AM,Completed,Completed,104 PINE ST,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003121-18CP,False,True,False,,tenant relocation|relocation assistance,
003201-18CP,7,2018 Apr 03 12:00:00 AM,2018 May 29 12:00:00 AM,No Access/Unable to Observe,Completed,1000 1ST AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003201-18CP,True,False,False,mold,,
003278-18CP,7,2018 Apr 05 12:00:00 AM,,,Closed,314 W BARRETT ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003278-18CP,True,False,True,unsafe,,illegal rent
003324-18CP,7,2018 Apr 06 12:00:00 AM,,,Closed,710 CHERRY ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003324-18CP,True,False,False,leak|flooding|mold,,
003335-18CP,7,2018 Apr 06 12:00:00 AM,2018 Apr 25 12:00:00 AM,Completed,Completed,3223 21ST AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003335-18CP,True,False,False,infestation|rodent,,
003443-18CP,7,2018 Apr 12 12:00:00 AM,2018 Apr 18 12:00:00 AM,Completed,Completed,1102 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003443-18CP,True,False,False,leak|leaking|mold|bed bug|odor,,
